sentiment,tweet_id,date,text,year,month,day_of_week,hour
0,2263235102,2009-06-21 00:17:08,@marissadebiase someone better! Or at least theybetter reblog it. My internet crapped so I can't even hear it ,2009,6,6,0
0,2013123050,2009-06-02 21:58:14,Aw crap I got the lakers to retweet me! is this like the ring am I gonna die in 7 days? ,2009,6,1,21
0,2261390097,2009-06-20 20:43:01,@ICannotExplain I have work ,2009,6,5,20
1,1686011558,2009-05-03 03:16:44,@louisenkotb awww!  Cute pic! I remember those posters from back in the day  xxx,2009,5,6,3
1,2174692371,2009-06-14 23:05:57,"i wonder, i wonder.... ",2009,6,6,23
1,1760359642,2009-05-10 21:19:28,got my new college ID! can't wait for first semester!  watching madagascar 2. for a few laughs. haha.,2009,5,6,21
1,2174809148,2009-06-14 23:22:00,@jim_turner you should stop by my office and @liveyourbrand's offices in Second Life.  we are in the same office building! ,2009,6,6,23
0,2192568791,2009-06-16 07:13:50,Got freaking rashes! Damn I think k ate something wrong. The patch at the back of my right knee is especially horrible ,2009,6,1,7
0,2251841115,2009-06-20 04:44:24,is in sushi nori fail ,2009,6,5,4
0,2259076134,2009-06-20 16:58:48,"@KevinRButters It's wonderful --- I asked you about sad pics, etc because once I see something, I see it in my mind forever.  ",2009,6,5,16
0,2064248139,2009-06-07 05:42:33,@beverlyinart Am I too late for Venice beach?.... That's what I thought. ,2009,6,6,5
0,2012152094,2009-06-02 20:09:22,Isolation sucks! Soooooooo bored  damn you swine flu!,2009,6,1,20
0,2263983154,2009-06-21 02:24:34,@Dcorreal yeah its wicked phattt :-P i got church at 11  good night/morning,2009,6,6,2
0,1988917614,2009-05-31 23:45:55,So cold today... kinda feeling a bit blue from all this cold. ,2009,5,6,23
0,1557778381,2009-04-19 05:57:46,Argh. School is starting. My holidays only just started!!! ,2009,4,6,5
1,2008074804,2009-06-02 13:34:58,What a great day at work! Even though i cant be in the sun im workin with one of my fav co workers and i feel GOOD today! ,2009,6,1,13
0,1965696685,2009-05-29 16:22:40,@karamat There is good cholesterol. There are no good tumors. ,2009,5,4,16
1,1760215295,2009-05-10 20:57:06,Can life get any better than this?  Summer come soooon! &lt;3,2009,5,6,20
1,1974234866,2009-05-30 12:42:49,Working at Vans til 10! Come visit. ,2009,5,5,12
0,1983232516,2009-05-31 12:45:41,arhhhhhhhhhhhhhhhhhh fun over my cord just broke ,2009,5,6,12
1,1685727603,2009-05-03 01:46:20,...looking forward to seeing who Leinster is gonna meet in the final ,2009,5,6,1
0,2065167678,2009-06-07 08:02:22,@lorilynnboyd= [ Not are true follower  ],2009,6,6,8
0,1967941158,2009-05-29 20:29:10,my stomach is keeeeling me  rub it?,2009,5,4,20
1,1827397214,2009-05-17 10:37:27,@shakeitdangit oh no. imma have a sunday roast ,2009,5,6,10
0,2256813382,2009-06-20 13:20:41,i hate hangovers!!! i still feel ill  xo,2009,6,5,13
1,1553862737,2009-04-18 15:25:00,@salspizza Now you know what I was going on about - same sentiments ,2009,4,5,15
0,1971248854,2009-05-30 06:37:28,Oh help me! Driving in my friends car. Shes not 2 good of a driver! She even admited it!!   She almost killed us last nite! Goin2 Triple A,2009,5,5,6
0,2059251092,2009-06-06 16:33:10,*swallows half a bottle of heart pressure meds* ,2009,6,5,16
0,2050983501,2009-06-05 19:38:58,@jacvanek I already preordered through glamour kills ,2009,6,4,19
1,2051302054,2009-06-05 21:34:31,"@dailyblender Thanks for the plug, much love and replugging ya ",2009,6,4,21
1,1981058347,2009-05-31 08:19:13,Getting ready 4 the party  ,2009,5,6,8
0,2327996331,2009-06-25 09:02:37,@kerri_louise aww  i like the rain but the sunshines better  xxx,2009,6,3,9
0,2051747082,2009-06-05 22:42:36,@icobee I wanna enlist in another class. But ubos na raw pala slots  ARG!!,2009,6,4,22
1,1824620793,2009-05-17 02:11:02,http://www.adgateworld.com/?ref=suzanna   doing her daily surfing to earn cookie money ,2009,5,6,2
1,1976290233,2009-05-30 17:00:24,"I'm making a pizza, it better be done soon, or i'm going to have to put it in my pockets ",2009,5,5,17
0,2175031941,2009-06-14 23:55:05,@RajaMukherjee yah that was a pathetic display of indian cricket..... succumbed to the chin music from the english bowlers... as always ,2009,6,6,23
0,2061515802,2009-06-06 21:01:57,I just realized I'm a grace without a will. ,2009,6,5,21
0,2053772479,2009-06-06 05:39:17,"@ashleytisdale Hey Ashley, are you coming to Milan right?  I want to see you in Rome again!",2009,6,5,5
0,2250950949,2009-06-20 01:58:38,"Jan Britney Fuckd Vids is not spamming my follower list anymore. I kinda miss her. Darn!  Ahahaha. Good riddance,... http://ff.im/-4d6pI",2009,6,5,1
0,2230270082,2009-06-18 16:52:41,@USSMUSIC man...can't believe I'm missing this show ,2009,6,3,16
1,1573768299,2009-04-21 02:46:02,i will demonstrate #FingerApp in http://iphanatics.com tonight. Drop by to say hi if u r free ,2009,4,1,2
1,1677330319,2009-05-02 01:31:41,@amberleyx that's cute as! ,2009,5,5,1
0,2202849897,2009-06-16 22:31:57,@Kellydk2  i hope you will read my message before going to mall ,2009,6,1,22
0,2255041398,2009-06-20 10:40:18,On her way to petsmart on warner and alma school for the last time ,2009,6,5,10
1,1883095736,2009-05-22 08:00:06,FFS!!! :@  Sat 2 exams today and my train home has been cancelled Meanwhile @ ddaly9 is going walks on a lovely summer day :/ TGIF  ,2009,5,4,8
1,1676738442,2009-05-01 23:01:18,@bluefur My policy is to thank 'em with @  IF they are real people with mostly non-commercial content otherwise no. Your mileage may vary ,2009,5,4,23
0,1882882889,2009-05-22 07:38:52,I can't stop listening to the @n2nbroadway soundtrack. I wish I lived near broadway ,2009,5,4,7
1,1975153572,2009-05-30 14:33:31,Loves Her Uncle @CrownEntLindsey Frankie For Get'n Her A Hotpocket! ,2009,5,5,14
1,2060837880,2009-06-06 19:40:32,rb myself ~ new toy  get used 2it  runnin out but bbl  â« http://blip.fm/~7rul4,2009,6,5,19
0,1966763229,2009-05-29 18:21:19,@azuberry :0 donï¿½t be!! :S ,2009,5,4,18
0,2259723049,2009-06-20 18:03:22,SORRy GiRLs i CaN'T CoMe OuT To PLaY 2NiTe... THe B/f'S aN aSShoLe ,2009,6,5,18
0,2256507149,2009-06-20 12:52:47,reaaaally want to be out      bevo was the only person to text me back though...  loverly bevel.   :],2009,6,5,12
1,1760359254,2009-05-10 21:19:24,@ambersing me too... I just like reading everyones tweets ,2009,5,6,21
0,1677966863,2009-05-02 04:54:21,am lonered           *sighs in self- pity*   anyone got any good free games websites?,2009,5,5,4
1,2179201466,2009-06-15 08:47:03,@KeralaHoliday heh  worth a try! I did get 2 free guides from @offbeatguides in their beta version but never travelled to those places!,2009,6,0,8
1,1827855758,2009-05-17 11:35:20,@MikeBeevor haha oh really!? kobe getting beat is way more important then those other playoffs! ,2009,5,6,11
1,1989852023,2009-06-01 03:02:06,(@sissy_missy) i love it when people check me out. It makes me feel so horny. i am such a tease ,2009,6,0,3
0,2003594872,2009-06-02 06:49:00,aww my grandparents other cat is so sad  I can't cry right now,2009,6,1,6
1,1980911971,2009-05-31 07:58:57,@UrbanInformer @loves2love  @pchristina I'LL PASS! But Yall Feel Free to Tweet Me! ,2009,5,6,7
1,2008205176,2009-06-02 13:46:48,"I'm going to smoke....i'm back! sorry, I have a vice and it is the one there ",2009,6,1,13
0,2322375208,2009-06-24 22:30:30,@wiredvijay on july 1st.. no da i m not in station ,2009,6,2,22
0,2226578450,2009-06-18 12:07:30,"I'm going to Sprint to hopefully get a new phone. @estrellaxstarr I see you called, but every time I try to text or call, it shuts off! ",2009,6,3,12
1,2053703905,2009-06-06 05:26:38,Waiting For VIP's to show up  With Bestfriend Heatherlee !,2009,6,5,5
1,1986715887,2009-05-31 19:13:03,"@labgrrl Wow well, I appreciate that ",2009,5,6,19
1,1882357673,2009-05-22 06:43:35,@nessie111 Voted for ya ,2009,5,4,6
1,2045055459,2009-06-05 10:10:22,@NiamhMadden1 Thanks! ,2009,6,4,10
0,1553734002,2009-04-18 15:04:00,Helping hubby pack to go to Dubai tomorrow ... wish he didn't have to go ,2009,4,5,15
1,2063726771,2009-06-07 03:50:13,@sanasaleem Thanks ,2009,6,6,3
0,2052286247,2009-06-06 00:13:41,Mornin' all. What am I going to do today? The weather is awful! ,2009,6,5,0
1,1469314675,2009-04-07 05:59:17,"Just got back from the cinema after see Monsters vs. Aliens 3D. It was OK for a kids film, some pretty funny pop cultural references. ",2009,4,1,5
0,2234807290,2009-06-18 23:47:40,@kathyleenjoy I've been pretty much obssessed over Anoop since Feb..lol.   How about you?,2009,6,3,23
0,2221555288,2009-06-18 05:36:03,Hello world. Once again its pouring &amp; chilly &amp; I don't think summers coming ,2009,6,3,5
1,1985471213,2009-05-31 17:10:02,@LucasHilton dont worry  i think something big is going to happen. maybe a new series?,2009,5,6,17
0,2261509195,2009-06-20 20:54:14,"@SuiteTaBu i've never heard of either, i don't think i have access to them locally ",2009,6,5,20
1,2002819262,2009-06-02 05:14:21,My stepmom sent me a text out of the blue saying &quot;Prepare to Succeed&quot; ,2009,6,1,5
0,1976268247,2009-05-30 16:57:29,its absolutely freezing! and i want to see my boyyyy ,2009,5,5,16
1,1933200348,2009-05-26 23:15:31,@LizJonasHQ hey Liz! i'm from Monterrey and I can totally do live tweets! the concert will be in July 31! just 65 days! ,2009,5,1,23
0,2233530719,2009-06-18 21:29:53,@iheartmakeup awww   maybe guerlain's khols,2009,6,3,21
0,2194963974,2009-06-16 10:29:46,@djraw718 follow me  and stop waking me up lol,2009,6,1,10
1,1980147796,2009-05-31 05:51:04,Something Nice Back Home ,2009,5,6,5
1,1991172302,2009-06-01 06:32:30,@mehuljain yummy..eat my share too ..but be sure u do some excersie after that ,2009,6,0,6
0,1990480224,2009-06-01 04:59:07,oh dear fatality at watford junction this morning  but my train is alright.,2009,6,0,4
0,1686480182,2009-05-03 05:36:52,Another sick baby.  ,2009,5,6,5
0,2193621970,2009-06-16 08:42:26,i wish i could read minds ,2009,6,1,8
0,1824832337,2009-05-17 03:08:02,going down ,2009,5,6,3
1,1969129537,2009-05-29 23:06:30,two more disney albums up...More Magic and Splish Splash...check 'em out.  They're filled with wonderfullness and fantastic stuff.  ,2009,5,4,23
1,1972702708,2009-05-30 09:43:35,hUMMM Very Interesting? Hum A Good Sat&gt;Afternoon Read-INDEED  http://bit.ly/VyV3L  GOOD......,2009,5,5,9
0,2234109949,2009-06-18 22:26:48,I kind of want some cheesecake right now ,2009,6,3,22
1,2192228658,2009-06-16 06:42:57,"is doing the dishes, so exciting. but on a lighter note, is brown ",2009,6,1,6
0,2212617951,2009-06-17 14:19:15,Is it possible to run a full colour managed system on a linux laptop ,2009,6,2,14
0,2327109105,2009-06-25 07:55:53,Not really sure what the current discussion has to do with the topic of the session.  #e2conf46,2009,6,3,7
1,1970403868,2009-05-30 03:43:58,MDG 2 Finals!!!: This is the second part of my 3 part MDG post.  ï¿½ All pictures  Let them do the talkin.. http://bit.ly/tzHcI,2009,5,5,3
1,1933175863,2009-05-26 23:11:38,will be right back!  http://plurk.com/p/whqiw,2009,5,1,23
1,2070807489,2009-06-07 18:19:51,"the baby's due date is coming, now I know what &quot;suami siaga&quot; really means ",2009,6,6,18
0,1882930309,2009-05-22 07:43:38,The rain is back and i can't stop coughing.. sigh ,2009,5,4,7
0,2260821624,2009-06-20 19:49:35,@cicelyjohnston im gunna need your big sister love cause im kinda depressed lately cis ,2009,6,5,19
0,2246721492,2009-06-19 18:01:31,ended up working six and half hours instead of just five  and i had to train some stupid boy @ work today,2009,6,4,18
0,1695132425,2009-05-04 05:17:54,my feet are ruined  damn you nice shoes,2009,5,0,5
0,2061561839,2009-06-06 21:07:38,still feel like shit  but tha party needs me lol,2009,6,5,21
1,2070563879,2009-06-07 17:55:12,@jasontryfon ah.  right ;).  sup ,2009,6,6,17
1,2045383802,2009-06-05 10:38:52,loveley greetings to magarete and miss k ,2009,6,4,10
1,2067799506,2009-06-07 12:58:56,@allyquinn just left. We made flap jacks ,2009,6,6,12
1,2003316289,2009-06-02 06:18:32,this heat rash i'm sporting is very fetching - lunch in the park was worth it though ,2009,6,1,6
1,1970718567,2009-05-30 04:58:05,"even though i dont update my thinger alot, i am still on Twitter every chance i get ",2009,5,5,4
0,1965968219,2009-05-29 16:52:43,@southbel took my computer in for a new dvd drive &amp; screen wouldn't come back on  Had to order new computer &amp; wait...,2009,5,4,16
1,1751537696,2009-05-09 19:40:59, flordia- and @stellarkartband- where do u send in the pictures of the shrits? saw ur update on facebook ,2009,5,5,19
1,1558825454,2009-04-19 09:30:26,just had a sweet nap. sun is shining again in paris ,2009,4,6,9
0,2200052824,2009-06-16 18:22:21,Saw a cleannn ass EG! I need money ,2009,6,1,18
0,1985101684,2009-05-31 16:26:04,Katelyn twitters more than she texts he own cousin ,2009,5,6,16
1,2063182358,2009-06-07 01:40:10,Watching TMZ..waiting for Wizards of Waiverly Place ,2009,6,6,1
0,1548726868,2009-04-17 21:47:14,watching Family Matters... Steve always says the saddest things... ,2009,4,4,21
1,1979410303,2009-05-31 02:55:50,watching meekakitty im 12 and i enjoy your randomness lol  errrmm..... oh yeah Under Cover Penis Lover is amazing tehe!!!!:L:L,2009,5,6,2
1,1678576431,2009-05-02 07:08:03,I looooove these Brazilian crazy holidaysss!! Just love 'emm ! A whole free day to do... Nothing  o/,2009,5,5,7
1,1982417012,2009-05-31 11:09:59,@linds_taalo hey sup? what you doing?? ahaha miss you bestie! ,2009,5,6,11
0,2203074508,2009-06-16 22:58:45,@heavenlykevinly I cant go.. ,2009,6,1,22
0,2299671390,2009-06-23 13:12:09,"ughh. instead of being at the fair, im towing my stupid car to the shop! ",2009,6,1,13
0,2186519253,2009-06-15 18:57:27,Damm I'm tired...all my tweets are missing a word or has the wrong tense ,2009,6,0,18
1,2053739096,2009-06-06 05:33:10,i am so pumped! only one exam to go ,2009,6,5,5
0,2185802143,2009-06-15 17:55:40,Finally I get to study... Can't believe its 9 o'clock already... ,2009,6,0,17
1,2001850613,2009-06-02 02:17:27,"@briankelly not using open source === unethical? all in favour of open source, but hang on ",2009,6,1,2
1,1966597267,2009-05-29 18:03:25,Oh and ill be expecting lots of presents for my birthday please  31!,2009,5,4,18
0,2185480443,2009-06-15 17:26:44,@jonasbrothers come back to braziiiiiiiiil ,2009,6,0,17
1,1753955020,2009-05-10 04:18:02,"@jacobm #Linked In and Barack. Yep found out while ago. Asked him to join my network, no reply yet, go figure  But good thing!",2009,5,6,4
1,1976993993,2009-05-30 19:48:41,@jennettemccurdy did you love the Kris Allen / Keith Urban duet?! i did! ,2009,5,5,19
1,2044404521,2009-06-05 09:18:33,"One week from now, I am quitting my second job. I will not regret it. ",2009,6,4,9
0,1980033637,2009-05-31 05:27:01,Back to work ,2009,5,6,5
1,2048262182,2009-06-05 14:55:15,Funny weather... let's start a rumor that some secret weapon is being developed by the Egyptian gov. *ÙÙÙØ© Ø³ÙÙØ· Ø¨ØºØ¯Ø§Ø¯ style* ,2009,6,4,14
0,1956037164,2009-05-28 21:04:09,@DomSmitherZ they betta have that's what I'm talkin bout baYbee!!! I didn't get to c the game @ all tho ,2009,5,3,21
1,2062389099,2009-06-06 23:05:40,@ankurb now I know ,2009,6,5,23
0,2187665817,2009-06-15 20:37:14,Working on getting my teething baby back to sleep. Poor thing ,2009,6,0,20
1,1677687076,2009-05-02 03:26:18,@amieewhitney:you speak the truth my dear  and I'm so going to get a poster.noone will want them here.hopefully they'll have some^^,2009,5,5,3
1,1956406690,2009-05-28 21:48:43,@amcrocker Twhat are you doing? ,2009,5,3,21
0,1692741149,2009-05-03 20:40:29,"@JenBrockwell a farewell party, a friend is going back to England after a year of living here ",2009,5,6,20
1,2052039889,2009-06-05 23:29:10,@justicereyes ,2009,6,4,23
0,2011521883,2009-06-02 19:09:05,"@jobrosluvers I have no idea, it's been along time since we've talked! ",2009,6,1,19
0,2326439453,2009-06-25 07:02:32,"@feylya Aww that's sweet, but I'm afraid the feeling is not mutual... ",2009,6,3,7
0,2257524885,2009-06-20 14:28:32,"My janky a** AC has my house at a brisk 78-79F. Set thermostat to 80 just now. I hate huge electric bills, but it's still coming.  HEAT!!!",2009,6,5,14
1,1573255631,2009-04-21 00:21:26,"@aileenjpasion - Hey, great work on your site!  ",2009,4,1,0
1,1685589520,2009-05-03 01:05:18,@acatinatree very impressive! that's a real tv camera you're standing behind ,2009,5,6,1
1,1962070492,2009-05-29 10:28:40,@Agent_M It's in my top 3 favorite movies.  I love quoting it while people are watching it... pisses them off.    #ghostbustersfriday,2009,5,4,10
0,1573421597,2009-04-21 01:05:33,Just slept for 10hrs!? And my alarm was set on Sunday shift so now am late for work ,2009,4,1,1
0,1975206682,2009-05-30 14:40:17,@Mattox1 i dont know how to reply to you on tumblr but pinkberry is amazing everywhere. i havent had it since monday tho ,2009,5,5,14
1,2181351020,2009-06-15 11:42:36,@havahula Yeah - it's not really gesture rec - but it forces users to adopt gesture rec-like actions. ,2009,6,0,11
1,1973087144,2009-05-30 10:27:36,@xtinendencia see you too! Night! ,2009,5,5,10
1,2067295790,2009-06-07 12:05:42,@ericainmotion that makes sense  Had I known how fun it is I would have joined up a long time ago.,2009,6,6,12
1,1957111165,2009-05-28 23:32:56,@davetesh nothing much. You? ,2009,5,3,23
0,2248075857,2009-06-19 20:03:52,@curnew aw!  what was pay in? And can you rebuy?,2009,6,4,20
1,2181199499,2009-06-15 11:30:12,sitting here. with my twin!  bout to hit the pool.,2009,6,0,11
0,1976321242,2009-05-30 17:04:23,"FFS! I wanted Roccos, hubs outvoted me for Catfish Mike's.  Their power was out then Lilly peed on me.  Picking up Capt Toms to go now. ",2009,5,5,17
0,2195339135,2009-06-16 11:00:03,Damn iTunes update! Ran into same issues as last time ,2009,6,1,11
0,1983616245,2009-05-31 13:30:03,cleanin my room its so messy i dnt no where 2 start ,2009,5,6,13
0,1970228339,2009-05-30 02:59:34,Lovely sunny day in Plymouth. So i think I will spend a few hours at my computer  #sigh#,2009,5,5,2
0,1563810027,2009-04-20 00:22:08,can't find my laura on twitter ,2009,4,0,0
1,1573718798,2009-04-21 02:31:30,@MandyyJirouxx  hey shmanders ,2009,4,1,2
1,1969572218,2009-05-30 00:28:41,@melodysong a bit of humour won't do aby harm rite? ,2009,5,5,0
0,2007762167,2009-06-02 13:06:52,i want to go to girls aloud again ,2009,6,1,13
1,1998900274,2009-06-01 19:18:33,"@merlin67 Yeah, not so much. I figure if things don't work out in church work, at least I could become an immigration lawyer. ",2009,6,0,19
0,2206393178,2009-06-17 06:28:27,doesnt like rain  makes me sad,2009,6,2,6
0,1770650287,2009-05-11 21:53:02,tired n cranky aka bratty but gotta wait for two loads of laundry to be dried.  i juss wanna snuggle n ko alreg ughhh,2009,5,0,21
0,1573734201,2009-04-21 02:36:05,i dont know what's right and what's real anymore  - lily allen,2009,4,1,2
1,2014774991,2009-06-03 02:38:47,@Sheamus nooo.. Holden's sister is called phoebe in Catcher.. keep up lad ,2009,6,2,2
0,1836495514,2009-05-18 08:06:00,"ok, considering its cold enough for me to wear a sweatshirt and STILL be chilly, i guess i wont be laying out today.  cali in 6 days!&lt;3",2009,5,0,8
0,1827098317,2009-05-17 09:59:32,@Bashair_E http://twitpic.com/5d5g2 -  why is it a broken heart?,2009,5,6,9
0,1573299961,2009-04-21 00:33:00,Dying of nervousness. ,2009,4,1,0
0,2016688838,2009-06-03 07:11:56,@bethmcgrath i wannt a blackberry ,2009,6,2,7
0,2187682493,2009-06-15 20:38:46,And theres that monday crash... ,2009,6,0,20
1,2067858595,2009-06-07 13:04:57,Have a great day everyone!!!  ,2009,6,6,13
0,2003193947,2009-06-02 06:04:05,"@eddieizzard brighton is also beautiful and sunny,but im stuck indoors all day at work ",2009,6,1,6
1,1973263289,2009-05-30 10:48:37,@ayaikun Is this a good wow? ,2009,5,5,10
0,2208792660,2009-06-17 09:38:09,Ouch must stop sitting at desk with hand under my chin. now have a big hurting spot there ,2009,6,2,9
1,1833811181,2009-05-18 00:32:30,"@therussiansurge omgsh, that would be amazing! ",2009,5,0,0
1,1554495332,2009-04-18 17:09:08,@mishalmoore Hey   Just got you inbox message and yes we absolutely do. I couldn't send you an inbox message back. Don't know why.,2009,4,5,17
0,2201364248,2009-06-16 20:10:20,i can't get any updates on my phone. idk why. hahah that's why i thought no one was twittering... ,2009,6,1,20
1,1824113248,2009-05-17 00:05:26,"@coasting Thanks   Of those things, we've done Pearl (waterfront, Powell's, brewpub), Alberta for art walk, Hawthorne for bfast",2009,5,6,0
1,1752227032,2009-05-09 21:21:36,What an incredibly great day.  hahaha!,2009,5,5,21
1,2072030394,2009-06-07 20:16:54,"I just put up my posters  WOOH. But, no jobros. Awww, hahaa",2009,6,6,20
0,2298207658,2009-06-23 11:23:26,I am soo sunburnt!! ,2009,6,1,11
0,1995234715,2009-06-01 13:09:55,is still looking for a job ,2009,6,0,13
1,2052808925,2009-06-06 02:06:18,"@carlincomm shmanks for the compliments.  me likey happy happy joy joy crap, but yeah..get back to assassinating people haha",2009,6,5,2
0,2211577928,2009-06-17 13:01:34,@STUDLEYcole could be better ,2009,6,2,13
0,2205257245,2009-06-17 04:20:07,Ughh I do not want to get out of bed today ,2009,6,2,4
0,1978349226,2009-05-30 23:05:45,kiss me through the phone is....    ,2009,5,5,23
1,2001672987,2009-06-02 01:40:35,@sarahmatts hahahahaha that's a classic I can hear u sayin that and can jst imagine ur face  haha love it x,2009,6,1,1
1,2181545032,2009-06-15 11:58:28,"http://twitpic.com/7hekz - &quot;what's that on your shirt?&quot; &quot;uhm, reptar...&quot; &quot;whose reptar?&quot; &quot;the king of the ozone!!!&quot; ",2009,6,0,11
0,1755313027,2009-05-10 08:49:03,is done....im sorry. its too hard..... ,2009,5,6,8
1,2179197030,2009-06-15 08:46:41,Played polly pockets with my girls.. I still enjoy playing with dolls at my age  They kick me out of the game when was my turn to be mom,2009,6,0,8
0,2183087946,2009-06-15 14:01:50,i miss @bella_assis and @cahmartins SO MUCH. i think i'm gonna cry ,2009,6,0,14
0,1834133787,2009-05-18 01:45:31,"seriously, i think i need a part time job  what job that would be suitable for a student like me? ",2009,5,0,1
1,1970944528,2009-05-30 05:44:37,"Eric is wondering what is so fascinating about twitter... dunno, just enjoy the thing  (hope i'm not flooding you guys btw)",2009,5,5,5
0,1961081207,2009-05-29 08:57:27,"@glamorousamanda I wish i could have a pole, we got no space for it  maybe i should throw out some furniture and get a pole",2009,5,4,8
1,2186339169,2009-06-15 18:41:54,"@RenataNicole Wow! You're a better person than I!   Well, if I go for a long stretch, get it out of my system I can resist it 2.",2009,6,0,18
0,1989145588,2009-06-01 00:29:57,Stuck in traffic on way to work   http://twitpic.com/6e383,2009,6,0,0
0,1955835953,2009-05-28 20:42:22,dying i got a bad flu so sick  ugh,2009,5,3,20
1,1933085723,2009-05-26 22:57:40,"@akomuzikera thank you too.  that's true, when i write, a lyric is normally attached to a melody or even a harmony. i enjoy it a lot. ",2009,5,1,22
0,2263555562,2009-06-21 01:08:14,i need you ,2009,6,6,1
0,2233719629,2009-06-18 21:47:31,@YoyoYogurt HI PETER!!!!!!!! do YOU have a blog too :O! long time no see  i miss your hilarious wayyssssss hahahaa,2009,6,3,21
1,1967190722,2009-05-29 19:08:04,@larryliuming http://bit.ly/MWX6x   you will love this video ,2009,5,4,19
1,2189411535,2009-06-15 23:58:16,FIN! and a don't feel guilty.  God is Love.,2009,6,0,23
0,1555866566,2009-04-18 20:55:30,"Wish i was one of ones marilyn manson sings about... The beautiful people, the beautiful people... Wish i could afford plastic surgery.. ",2009,4,5,20
0,1993660327,2009-06-01 10:43:58,@alexandraleeS LUCKY! I want to spend my day by the pool...im stuck at work though ,2009,6,0,10
0,1793922912,2009-05-14 04:25:37,listening to placebo always makes me realise how much i miss my ashtray girl. gonna listen to asteroids galaxy tour instead ,2009,5,3,4
1,2015725785,2009-06-03 05:22:36,i'm putting on weight! been eating way too much. HEEHEE ,2009,6,2,5
1,1753466315,2009-05-10 01:46:48,At Home ,2009,5,6,1
1,1827988833,2009-05-17 11:51:46,relaxing on a sunday  wish it was sunny though,2009,5,6,11
1,2015906208,2009-06-03 05:46:35,...Jus got to RBC - hi Ryan... Bye Ryan LOL jus a quick update ;) 2MORO FOLLOW ME N RYRY ALLDAY! We advise u ,2009,6,2,5
0,2200098800,2009-06-16 18:26:12,"@HannibalKings2 Now I did see Amistad, I don't remember why though...But I'm not a big fan of the slave movies, they just piss me off. ",2009,6,1,18
1,2044088041,2009-06-05 08:51:07,"Certainly, DON&quot;T be HARASSING the local Small Mom&amp;Pop Businesses for mentioning just because...be a GOOD customer FIRST!  you'll seeFRIEND",2009,6,4,8
0,2046931658,2009-06-05 12:54:17,"Nice lady from 'The Infidel' (starring @omid9) called again y'day, but there was no way I could be in London pretending to be a Pap today ",2009,6,4,12
0,2068849663,2009-06-07 14:48:43,@JocelynWolff Cat took my crayon today in nursery..  I wasn't happy.,2009,6,6,14
1,2046981661,2009-06-05 12:58:44,@knightleyyeahh Ummm redish?? It still looks cool as it is though  but don't go blonde  x,2009,6,4,12
1,1978038184,2009-05-30 22:17:12,@LimeIce I love the most but! Tu jab ayegi tu dekhna.  aa jaaa na!,2009,5,5,22
0,2323305153,2009-06-25 00:20:44,@sylarmoon and those people have rarely done their research. many who read hetalia just to find out what they're hating end up liking it. ,2009,6,3,0
0,1990022033,2009-06-01 03:37:07,@ameliavillani I knowww I'd be so devo if I had to sell my ticket cause I was crippled  But still excited I get to go haha! ,2009,6,0,3
1,2185398147,2009-06-15 17:19:17,@Levi_Leipheimer I want one ,2009,6,0,17
0,2248120970,2009-06-19 20:08:01,Tried to go to bed early...long day tomorrow. Too bad i can't sleep.  ,2009,6,4,20
0,2266400836,2009-06-21 08:26:36,Ugh... Making me help clean up after major house party last night. No fun  ps what's the emotigon for great anger?,2009,6,6,8
0,2263079526,2009-06-20 23:54:22,@MyLightyear Nothing to watch or play on your computer? Work blows  How was your holidays??,2009,6,5,23
0,1999352319,2009-06-01 20:04:16,iTunes 8.2 released to the wild.  Lots of security fixes to stop PwnageTool et al from working ,2009,6,0,20
1,1977656261,2009-05-30 21:25:09,@LowDesertPunk So happy to hear that he is in good spirits.  I hope even the small donations help. ,2009,5,5,21
0,2179317666,2009-06-15 08:56:33,@aliasgrace  sorry to hear that.,2009,6,0,8
0,1880245706,2009-05-22 00:34:40,"@TeeZazzle Just joined your FC on there. I've been to your store plenty, don't know how I overlooked it. ",2009,5,4,0
1,1989525210,2009-06-01 01:52:10,i like to read the suggestions for #musicmonday but most of it is prog rock or pop. anyone listen to metal? wheres a rare Behemoth track? ,2009,6,0,1
0,1969166308,2009-05-29 23:12:39,Done but now im waiting ,2009,5,4,23
1,1963353187,2009-05-29 12:35:41,@DannyMacRant thanks for the support ,2009,5,4,12
1,2188033251,2009-06-15 21:11:28,@LostDeeJay ahh yes...i think I'd heard that before. ,2009,6,0,21
0,2063451831,2009-06-07 02:42:53,wants to skate but it's rainy ,2009,6,6,2
0,1955972069,2009-05-28 20:57:03,Who would have thought a remote control esky would be so difficult to purchase? The world seems to have a current shortage in stock ,2009,5,3,20
1,1999512570,2009-06-01 20:20:53,@chriskovac Being bored sometimes can be a luxury. I envy you... ,2009,6,0,20
0,2013351821,2009-06-02 22:28:19,The weak economy is really hurting the celebration this year. Everyone kicked out by 11pm despite the weak turnout.  #astd09,2009,6,1,22
0,2184276357,2009-06-15 15:40:28,Just found out grandma has breast cancer. ,2009,6,0,15
1,2185849400,2009-06-15 17:59:52,Break 13 left I'm up to 9th..PLEASE don't move me from this table!! ,2009,6,0,17
1,2179557764,2009-06-15 09:16:01,omg...90/100 in singing exam!!!! ,2009,6,0,9
0,1996608336,2009-06-01 15:22:29,nothing new announced yet  ... #kojima #mgs #nextkojima,2009,6,0,15
